"estudiante_id","nombre","apellido","genero","curso_nivel","curso_paralelo","curso_turno","materia_nombre","periodo_nombre","periodo_id","promedio_examenes","promedio_tareas","promedio_exposiciones","promedio_participaciones","porcentaje_asistencia","promedio_practicas","promedio_proyecto_final","promedio_trabajo_grupal","promedio_ensayos","promedio_cuestionarios","nota_final_real","edad","genero_masculino","turno_manana","promedio_notas_anterior","promedio_participacion","rendimiento_categoria","total_evaluaciones"
"35","Gabriela","Rojas","Femenino","Secundaria","A","Mañana","Comunicación Oral (en Lengua Castellana)","Segundo Trimestre","1","0","73.45981818181819","82.0375","51.404818181818165","55.90909090909091","0","82.52799999999999","83.40437499999997","66.86937500000002","51.384375","66.3","4","0","1","38.87432954545454","51.404818181818165","Medio","461"
"35","Gabriela","Rojas","Femenino","Secundaria","A","Mañana","Comunicación Oral (en Lengua Castellana)","Tercer Trimestre","2","0","79.2441935483871","85.458","58.03806451612902","46.774193548387096","0","92.0","74.998","70.012","55.318000000000005","68.14","4","0","1","41.175548387096775","58.03806451612902","Medio","132"
"35","Gabriela","Rojas","Femenino","Secundaria","A","Mañana","Lenguaje Artístico y Corporal","Segundo Trimestre","1","0","75.33927272727274","76.13687499999999","46.23145454545456","57.72727272727273","0","74.30799999999999","80.67062500000002","70.343125","44.519375","63.55","4","0","1","37.86903693181819","46.23145454545456","Medio","461"
"35","Gabriela","Rojas","Femenino","Secundaria","A","Mañana","Lenguaje Artístico y Corporal","Tercer Trimestre","2","0","73.45516129032258","80.182","56.51419354838709","45.16129032258065","0","63.65","77.214","66.99600000000001","28.604000000000003","60.34","4","0","1","38.409290322580645","56.51419354838709","Medio","132"
"35","Gabriela","Rojas","Femenino","Secundaria","A","Mañana","Exploración del Entorno","Segundo Trimestre","1","0","72.0878181818182","82.94125000000001","49.05745454545454","49.09090909090909","0","71.834","78.731875","59.62875","54.80499999999999","62.68","4","0","1","38.757267045454554","49.05745454545454","Medio","461"
"35","Gabriela","Rojas","Femenino","Secundaria","A","Mañana","Exploración del Entorno","Tercer Trimestre","2","0","76.04064516129031","77.326","51.7151612903226","56.45161290322581","0","84.3","76.792","59.674","35.808","63.22","4","0","1","38.34166129032258","51.7151612903226","Medio","132"
"35","Gabriela","Rojas","Femenino","Secundaria","A","Mañana","Motricidad Global y Fina","Segundo Trimestre","1","0","75.03345454545452","78.32937500000001","52.21381818181818","48.18181818181818","0","82.22999999999999","75.288125","61.24625000000002","49.036249999999995","63.3","4","0","1","38.34070738636363","52.21381818181818","Medio","461"
"35","Gabriela","Rojas","Femenino","Secundaria","A","Mañana","Motricidad Global y Fina","Tercer Trimestre","2","0","73.55870967741936","76.872","44.08032258064515","54.83870967741935","0","78.7","78.662","50.404","61.516000000000005","62.51","4","0","1","37.60767741935484","44.08032258064515","Medio","132"
"35","Gabriela","Rojas","Femenino","Secundaria","A","Mañana","Valores y Espiritualidad","Segundo Trimestre","1","0","74.84218181818181","80.244375","49.012000000000015","55.45454545454545","0","79.642","80.09874999999998","69.3075","47.018125","64.83","4","0","1","38.77163920454545","49.012000000000015","Medio","461"
"35","Gabriela","Rojas","Femenino","Secundaria","A","Mañana","Valores y Espiritualidad","Tercer Trimestre","2","0","77.14774193548386","83.474","55.352903225806436","48.38709677419355","0","67.93","73.424","40.398","43.355999999999995","60.12","4","0","1","40.15543548387097","55.352903225806436","Medio","132"
"36","Mónica","Choque","Femenino","Secundaria","A","Mañana","Desarrollo Personal y Social","Segundo Trimestre","1","0","74.35581818181818","81.968125","50.24536363636363","52.72727272727273","0","83.93799999999999","80.393125","73.23124999999999","46.686875","65.69","6","0","1","39.080985795454545","50.24536363636363","Medio","461"
"36","Mónica","Choque","Femenino","Secundaria","A","Mañana","Desarrollo Personal y Social","Tercer Trimestre","2","0","72.55774193548388","83.112","58.08129032258066","45.16129032258065","0","88.85","74.19800000000001","63.46999999999999","61.28399999999999","66.43","6","0","1","38.91743548387097","58.08129032258066","Medio","132"
"36","Mónica","Choque","Femenino","Secundaria","A","Mañana","Comunicación Oral (en Lengua Castellana)","Segundo Trimestre","1","0","75.30381818181819","79.721875","52.838999999999984","47.72727272727273","0","75.186","82.16312500000001","67.85249999999999","47.36249999999999","64.05","6","0","1","38.756423295454546","52.838999999999984","Medio","461"
"36","Mónica","Choque","Femenino","Secundaria","A","Mañana","Comunicación Oral (en Lengua Castellana)","Tercer Trimestre","2","0","72.58032258064515","80.732","54.05","50.0","0","78.7","82.322","66.42999999999999","63.512","66.44","6","0","1","38.328080645161286","54.05","Medio","132"
"36","Mónica","Choque","Femenino","Secundaria","A","Mañana","Lenguaje Artístico y Corporal","Segundo Trimestre","1","0","74.60063636363638","81.97250000000001","46.0259090909091","44.09090909090909","0","80.30999999999999","77.57250000000002","63.9075","63.595000000000006","63.7","6","0","1","39.1432840909091","46.0259090909091","Medio","461"
"36","Mónica","Choque","Femenino","Secundaria","A","Mañana","Lenguaje Artístico y Corporal","Tercer Trimestre","2","0","74.74838709677418","84.19200000000001","54.02322580645162","58.064516129032256","0","98.77","77.276","61.64","50.858","67.99","6","0","1","39.73509677419355","54.02322580645162","Medio","132"
"36","Mónica","Choque","Femenino","Secundaria","A","Mañana","Exploración del Entorno","Segundo Trimestre","1","0","74.26872727272729","84.88750000000002","52.31963636363636","49.54545454545455","0","81.228","72.674375","66.10625","57.120000000000005","65.16","6","0","1","39.78905681818183","52.31963636363636","Medio","461"
"36","Mónica","Choque","Femenino","Secundaria","A","Mañana","Exploración del Entorno","Tercer Trimestre","2","0","75.80548387096775","82.46600000000001","38.77322580645162","48.38709677419355","0","84.85","78.768","53.36800000000001","46.589999999999996","60.71","6","0","1","39.56787096774194","38.77322580645162","Medio","132"
"36","Mónica","Choque","Femenino","Secundaria","A","Mañana","Motricidad Global y Fina","Segundo Trimestre","1","0","75.95463636363638","79.935","53.06018181818184","52.27272727272727","0","87.21000000000001","79.286875","56.90124999999999","55.77625","65.58","6","0","1","38.972409090909096","53.06018181818184","Medio","461"
"36","Mónica","Choque","Femenino","Secundaria","A","Mañana","Motricidad Global y Fina","Tercer Trimestre","2","0","77.63612903225805","78.178","56.204838709677446","37.096774193548384","0","90.38","74.732","64.478","22.753999999999998","61.02","6","0","1","38.95353225806451","56.204838709677446","Medio","132"
"36","Mónica","Choque","Femenino","Secundaria","A","Mañana","Valores y Espiritualidad","Segundo Trimestre","1","0","73.39090909090912","80.55624999999998","53.989818181818194","46.81818181818182","0","85.58599999999998","82.235625","56.94812499999999","38.453125","63.01","6","0","1","38.48678977272728","53.989818181818194","Medio","461"
"36","Mónica","Choque","Femenino","Secundaria","A","Mañana","Valores y Espiritualidad","Tercer Trimestre","2","0","71.76516129032261","72.018","51.7141935483871","45.16129032258065","0","74.75","79.84","66.352","57.056","62.81","6","0","1","35.94579032258065","51.7141935483871","Medio","132"
"37","Sebastián","Céspedes","Masculino","Secundaria","A","Mañana","Desarrollo Personal y Social","Segundo Trimestre","1","0","73.37736363636364","79.55562499999999","50.76027272727272","45.45454545454545","0","85.626","82.75625000000001","62.775625","37.47875","62.64","6","1","1","38.23324715909091","50.76027272727272","Medio","461"
"37","Sebastián","Céspedes","Masculino","Secundaria","A","Mañana","Desarrollo Personal y Social","Tercer Trimestre","2","0","72.30483870967741","84.478","50.921290322580646","50.0","0","95.7","78.728","59.105999999999995","55.086","65.94","6","1","1","39.19570967741935","50.921290322580646","Medio","132"
"37","Sebastián","Céspedes","Masculino","Secundaria","A","Mañana","Comunicación Oral (en Lengua Castellana)","Segundo Trimestre","1","0","70.74754545454542","77.11875","48.59636363636361","53.18181818181818","0","84.036","83.839375","58.1","49.416875","63.55","6","1","1","36.966573863636356","48.59636363636361","Medio","461"
"37","Sebastián","Céspedes","Masculino","Secundaria","A","Mañana","Comunicación Oral (en Lengua Castellana)","Tercer Trimestre","2","0","71.54483870967745","73.088","57.14161290322582","38.70967741935484","0","72.62","83.264","59.565999999999995","32.876","59.81","6","1","1","36.158209677419364","57.14161290322582","Medio","132"
"37","Sebastián","Céspedes","Masculino","Secundaria","A","Mañana","Lenguaje Artístico y Corporal","Segundo Trimestre","1","0","73.96700000000003","83.05","50.18454545454545","55.0","0","81.36000000000001","80.37249999999999","61.58687499999999","61.268125000000005","66.13","6","1","1","39.254250000000006","50.18454545454545","Medio","461"
"37","Sebastián","Céspedes","Masculino","Secundaria","A","Mañana","Lenguaje Artístico y Corporal","Tercer Trimestre","2","0","69.95645161290322","86.64399999999999","41.96","45.16129032258065","0","60.11","78.588","56.726","29.060000000000002","56.45","6","1","1","39.1501129032258","41.96","Medio","132"
"37","Sebastián","Céspedes","Masculino","Secundaria","A","Mañana","Exploración del Entorno","Segundo Trimestre","1","0","72.71209090909089","83.791875","48.47227272727272","50.0","0","74.978","82.18124999999999","56.79499999999999","52.93625000000001","63.06","6","1","1","39.12599147727272","48.47227272727272","Medio","461"
"37","Sebastián","Céspedes","Masculino","Secundaria","A","Mañana","Exploración del Entorno","Tercer Trimestre","2","0","78.42322580645161","70.25200000000001","62.127419354838715","48.38709677419355","0","96.81","88.062","73.23400000000001","54.038","69.61","6","1","1","37.16880645161291","62.127419354838715","Medio","132"
"37","Sebastián","Céspedes","Masculino","Secundaria","A","Mañana","Motricidad Global y Fina","Segundo Trimestre","1","0","76.8768181818182","83.27874999999999","53.467909090909075","53.63636363636363","0","81.9","80.33375000000001","60.738749999999996","38.0125","64.36","6","1","1","40.038892045454546","53.467909090909075","Medio","461"
"37","Sebastián","Céspedes","Masculino","Secundaria","A","Mañana","Motricidad Global y Fina","Tercer Trimestre","2","0","75.53387096774195","89.15399999999998","46.783870967741926","37.096774193548384","0","95.5","74.944","43.684000000000005","55.688","61.99","6","1","1","41.17196774193548","46.783870967741926","Medio","132"
"37","Sebastián","Céspedes","Masculino","Secundaria","A","Mañana","Valores y Espiritualidad","Segundo Trimestre","1","0","75.47063636363637","80.21375","48.92454545454545","45.90909090909091","0","84.27199999999999","82.081875","61.176875","57.991249999999994","64.47","6","1","1","38.921096590909094","48.92454545454545","Medio","461"
"37","Sebastián","Céspedes","Masculino","Secundaria","A","Mañana","Valores y Espiritualidad","Tercer Trimestre","2","0","67.55354838709678","75.974","49.49645161290323","45.16129032258065","0","97.11","81.386","63.233999999999995","58.862","64.79","6","1","1","35.88188709677419","49.49645161290323","Medio","132"
"38","Ramiro","Aguilera","Masculino","Secundaria","A","Mañana","Desarrollo Personal y Social","Segundo Trimestre","1","0","75.33072727272724","78.96624999999999","53.03709090909089","50.45454545454545","0","82.18","73.02000000000001","55.53875","50.131875","63.15","5","1","1","38.57424431818181","53.03709090909089","Medio","461"
"38","Ramiro","Aguilera","Masculino","Secundaria","A","Mañana","Desarrollo Personal y Social","Tercer Trimestre","2","0","72.97","89.446","56.1625806451613","50.0","0","70.95","84.566","28.345999999999997","46.406","61.27","5","1","1","40.604","56.1625806451613","Medio","132"
"38","Ramiro","Aguilera","Masculino","Secundaria","A","Mañana","Comunicación Oral (en Lengua Castellana)","Segundo Trimestre","1","0","75.2979090909091","83.0225","48.91381818181819","52.27272727272727","0","82.404","80.5475","55.17625","57.787499999999994","64.67","5","1","1","39.580102272727274","48.91381818181819","Medio","461"
"38","Ramiro","Aguilera","Masculino","Secundaria","A","Mañana","Comunicación Oral (en Lengua Castellana)","Tercer Trimestre","2","0","75.6432258064516","84.494","45.15290322580645","62.903225806451616","0","73.05","82.88399999999999","66.398","71.08200000000001","67.6","5","1","1","40.0343064516129","45.15290322580645","Medio","132"
"38","Ramiro","Aguilera","Masculino","Secundaria","A","Mañana","Lenguaje Artístico y Corporal","Segundo Trimestre","1","0","73.16800000000002","83.30937499999999","54.595818181818196","51.81818181818182","0","71.34","73.78875000000001","65.36999999999999","53.51124999999999","64.24","5","1","1","39.11934375","54.595818181818196","Medio","461"
"38","Ramiro","Aguilera","Masculino","Secundaria","A","Mañana","Lenguaje Artístico y Corporal","Tercer Trimestre","2","0","76.95225806451612","78.61800000000001","56.952903225806445","53.225806451612904","0","86.25","85.16799999999999","49.82","61.727999999999994","66.88","5","1","1","38.89256451612903","56.952903225806445","Medio","132"
"38","Ramiro","Aguilera","Masculino","Secundaria","A","Mañana","Exploración del Entorno","Segundo Trimestre","1","0","76.40781818181819","77.61749999999999","52.773636363636356","50.90909090909091","0","87.892","79.248125","55.904999999999994","55.830625","65.09","5","1","1","38.50632954545455","52.773636363636356","Medio","461"
"38","Ramiro","Aguilera","Masculino","Secundaria","A","Mañana","Exploración del Entorno","Tercer Trimestre","2","0","78.10870967741938","79.092","58.27774193548387","64.51612903225806","0","72.34","80.25200000000001","61.112","65.02","68.56","5","1","1","39.300177419354846","58.27774193548387","Medio","132"
"38","Ramiro","Aguilera","Masculino","Secundaria","A","Mañana","Motricidad Global y Fina","Segundo Trimestre","1","0","73.96590909090912","77.740625","49.77263636363635","48.18181818181818","0","84.31800000000001","84.669375","60.591875","59.42062500000001","64.92","5","1","1","37.92663352272728","49.77263636363635","Medio","461"
"38","Ramiro","Aguilera","Masculino","Secundaria","A","Mañana","Motricidad Global y Fina","Tercer Trimestre","2","0","75.9451612903226","76.816","54.973870967741945","54.83870967741935","0","72.14","88.952","73.724","54.56","67.12","5","1","1","38.19029032258065","54.973870967741945","Medio","132"
"38","Ramiro","Aguilera","Masculino","Secundaria","A","Mañana","Valores y Espiritualidad","Segundo Trimestre","1","0","75.56909090909092","77.93687500000001","54.63881818181819","51.81818181818182","0","76.47200000000001","83.46124999999999","67.9625","43.6125","64.74","5","1","1","38.37649147727274","54.63881818181819","Medio","461"
"38","Ramiro","Aguilera","Masculino","Secundaria","A","Mañana","Valores y Espiritualidad","Tercer Trimestre","2","0","77.21354838709678","79.692","50.13322580645161","41.935483870967744","0","71.64","72.106","62.926","47.577999999999996","60.86","5","1","1","39.22638709677419","50.13322580645161","Medio","132"
"39","Bianca","Guzmán","Femenino","Secundaria","A","Mañana","Desarrollo Personal y Social","Segundo Trimestre","1","0","75.26054545454546","80.395","48.77354545454545","56.36363636363637","0","83.07000000000001","77.996875","51.695624999999986","43.380624999999995","62.82","5","0","1","38.913886363636365","48.77354545454545","Medio","461"
"39","Bianca","Guzmán","Femenino","Secundaria","A","Mañana","Desarrollo Personal y Social","Tercer Trimestre","2","0","74.1716129032258","84.03799999999998","51.99451612903225","61.29032258064516","0","78.47","78.852","69.254","33.856","64.95","5","0","1","39.552403225806444","51.99451612903225","Medio","132"
"39","Bianca","Guzmán","Femenino","Secundaria","A","Mañana","Comunicación Oral (en Lengua Castellana)","Segundo Trimestre","1","0","74.21399999999998","80.73","52.46945454545452","49.09090909090909","0","86.56","88.3875","61.340624999999996","54.86874999999999","66.19","5","0","1","38.736","52.46945454545452","Medio","461"
"39","Bianca","Guzmán","Femenino","Secundaria","A","Mañana","Comunicación Oral (en Lengua Castellana)","Tercer Trimestre","2","0","73.68516129032257","82.876","49.68806451612904","48.38709677419355","0","71.32","79.182","40.739999999999995","51.43599999999999","60.45","5","0","1","39.14029032258064","49.68806451612904","Medio","132"
"39","Bianca","Guzmán","Femenino","Secundaria","A","Mañana","Lenguaje Artístico y Corporal","Segundo Trimestre","1","0","74.69572727272723","75.96562500000002","49.98727272727272","47.27272727272727","0","71.4","84.091875","65.010625","52.88812500000001","63.03","5","0","1","37.66533806818181","49.98727272727272","Medio","461"
"39","Bianca","Guzmán","Femenino","Secundaria","A","Mañana","Lenguaje Artístico y Corporal","Tercer Trimestre","2","0","71.61225806451613","83.386","45.94096774193549","41.935483870967744","0","67.65","87.678","55.431999999999995","77.02199999999999","63.45","5","0","1","38.74956451612903","45.94096774193549","Medio","132"
"39","Bianca","Guzmán","Femenino","Secundaria","A","Mañana","Exploración del Entorno","Segundo Trimestre","1","0","75.5460909090909","76.65625","48.41390909090908","50.0","0","78.03200000000001","77.74375","57.28812500000001","53.17625000000001","62.51","5","0","1","38.05058522727273","48.41390909090908","Medio","461"
"39","Bianca","Guzmán","Femenino","Secundaria","A","Mañana","Exploración del Entorno","Tercer Trimestre","2","0","74.07129032258064","75.006","41.72709677419356","53.225806451612904","0","85.62","81.76400000000001","57.513999999999996","21.102","59.13","5","0","1","37.26932258064516","41.72709677419356","Medio","132"
"39","Bianca","Guzmán","Femenino","Secundaria","A","Mañana","Motricidad Global y Fina","Segundo Trimestre","1","0","73.81736363636364","81.79625000000001","53.44981818181819","56.36363636363637","0","73.17800000000001","77.50062500000001","63.671875","49.104375000000005","64.54","5","0","1","38.90340340909091","53.44981818181819","Medio","461"
"39","Bianca","Guzmán","Femenino","Secundaria","A","Mañana","Motricidad Global y Fina","Tercer Trimestre","2","0","73.31225806451614","84.52000000000001","43.24387096774193","53.225806451612904","0","74.1","80.164","54.20400000000001","59.336","62.74","5","0","1","39.45806451612904","43.24387096774193","Medio","132"
"39","Bianca","Guzmán","Femenino","Secundaria","A","Mañana","Valores y Espiritualidad","Segundo Trimestre","1","0","75.36718181818185","77.279375","46.2051818181818","49.54545454545455","0","78.054","81.68937500000001","67.89812500000001","48.64062499999999","63.14","5","0","1","38.161639204545466","46.2051818181818","Medio","461"
"39","Bianca","Guzmán","Femenino","Secundaria","A","Mañana","Valores y Espiritualidad","Tercer Trimestre","2","0","79.83419354838709","75.36600000000001","36.33645161290322","64.51612903225806","0","66.63","79.296","61.85600000000001","68.19399999999999","63.66","5","0","1","38.80004838709678","36.33645161290322","Medio","132"
"40","Raúl","Rojas","Masculino","Secundaria","A","Mañana","Desarrollo Personal y Social","Segundo Trimestre","1","0","74.70063636363636","83.55124999999998","51.04390909090907","42.72727272727273","0","70.65","80.99625","57.32187499999999","44.915625","61.27","5","1","1","39.562971590909086","51.04390909090907","Medio","461"
"40","Raúl","Rojas","Masculino","Secundaria","A","Mañana","Desarrollo Personal y Social","Tercer Trimestre","2","0","75.83483870967743","78.884","53.16774193548388","53.225806451612904","0","91.05","90.654","56.736000000000004","56.20399999999999","67.3","5","1","1","38.67970967741935","53.16774193548388","Medio","132"
"40","Raúl","Rojas","Masculino","Secundaria","A","Mañana","Comunicación Oral (en Lengua Castellana)","Segundo Trimestre","1","0","77.43763636363636","78.6875","45.44654545454547","46.36363636363637","0","80.224","80.85312499999999","66.323125","50.220625","63.03","5","1","1","39.03128409090909","45.44654545454547","Medio","461"
"40","Raúl","Rojas","Masculino","Secundaria","A","Mañana","Comunicación Oral (en Lengua Castellana)","Tercer Trimestre","2","0","77.01483870967743","81.27000000000001","54.259032258064515","50.0","0","64.36","85.338","65.424","37.501999999999995","62.87","5","1","1","39.57120967741936","54.259032258064515","Medio","132"
"40","Raúl","Rojas","Masculino","Secundaria","A","Mañana","Lenguaje Artístico y Corporal","Segundo Trimestre","1","0","77.83809090909091","84.19125","52.3497272727273","51.36363636363637","0","76.696","82.836875","62.60124999999999","54.63374999999999","65.71","5","1","1","40.507335227272726","52.3497272727273","Medio","461"
"40","Raúl","Rojas","Masculino","Secundaria","A","Mañana","Lenguaje Artístico y Corporal","Tercer Trimestre","2","0","73.21387096774194","79.506","47.1841935483871","46.774193548387096","0","66.27","79.25000000000001","49.513999999999996","47.896","59.32","5","1","1","38.179967741935485","47.1841935483871","Medio","132"
"40","Raúl","Rojas","Masculino","Secundaria","A","Mañana","Exploración del Entorno","Segundo Trimestre","1","0","73.53054545454545","76.311875","49.966272727272695","50.0","0","66.46000000000001","77.15999999999998","50.558125","49.58250000000001","60.13","5","1","1","37.46060511363636","49.966272727272695","Medio","461"
"40","Raúl","Rojas","Masculino","Secundaria","A","Mañana","Exploración del Entorno","Tercer Trimestre","2","0","70.19935483870967","83.914","51.08225806451614","46.774193548387096","0","94.51","84.332","60.424","47.68999999999999","65.02","5","1","1","38.52833870967741","51.08225806451614","Medio","132"
"40","Raúl","Rojas","Masculino","Secundaria","A","Mañana","Motricidad Global y Fina","Segundo Trimestre","1","0","75.26863636363636","78.75437500000001","49.75236363636363","41.36363636363637","0","77.696","77.29875000000001","61.386874999999996","53.714375","62.1","5","1","1","38.505752840909096","49.75236363636363","Medio","461"
"40","Raúl","Rojas","Masculino","Secundaria","A","Mañana","Motricidad Global y Fina","Tercer Trimestre","2","0","76.54741935483871","76.44800000000001","65.1183870967742","59.67741935483871","0","79.61","80.94800000000001","45.944","41.81400000000001","65.45","5","1","1","38.248854838709676","65.1183870967742","Medio","132"
"40","Raúl","Rojas","Masculino","Secundaria","A","Mañana","Valores y Espiritualidad","Segundo Trimestre","1","0","72.48736363636367","86.85625","49.450999999999986","48.63636363636363","0","90.05","79.53687500000001","66.90687499999999","45.088750000000005","64.95","5","1","1","39.83590340909092","49.450999999999986","Medio","461"
"40","Raúl","Rojas","Masculino","Secundaria","A","Mañana","Valores y Espiritualidad","Tercer Trimestre","2","0","76.05290322580645","76.44800000000001","50.21064516129033","45.16129032258065","0","99.57","69.18800000000002","61.294000000000004","61.148","64.88","5","1","1","38.12522580645161","50.21064516129033","Medio","132"
"41","Marco","Medina","Masculino","Secundaria","A","Mañana","Desarrollo Personal y Social","Segundo Trimestre","1","0","74.67754545454544","80.52499999999999","49.735272727272736","51.36363636363637","0","78.06800000000001","79.43437499999999","58.950625","28.890000000000004","61.04","5","1","1","38.80063636363636","49.735272727272736","Medio","461"
"41","Marco","Medina","Masculino","Secundaria","A","Mañana","Desarrollo Personal y Social","Tercer Trimestre","2","0","73.91516129032257","72.91999999999999","51.4616129032258","69.35483870967742","0","77.72","74.396","74.478","37.664","65.23","5","1","1","36.70879032258064","51.4616129032258","Medio","132"
"41","Marco","Medina","Masculino","Secundaria","A","Mañana","Comunicación Oral (en Lengua Castellana)","Segundo Trimestre","1","0","73.8987272727273","82.57749999999999","50.647000000000034","45.0","0","71.514","80.94125","66.513125","52.14687500000001","63.2","5","1","1","39.11905681818182","50.647000000000034","Medio","461"
"41","Marco","Medina","Masculino","Secundaria","A","Mañana","Comunicación Oral (en Lengua Castellana)","Tercer Trimestre","2","0","70.81193548387098","80.878","52.51451612903226","53.225806451612904","0","86.25","90.854","48.232","67.72200000000001","66.67","5","1","1","37.922483870967746","52.51451612903226","Medio","132"
"41","Marco","Medina","Masculino","Secundaria","A","Mañana","Lenguaje Artístico y Corporal","Segundo Trimestre","1","0","74.66636363636363","82.015","44.062181818181806","50.0","0","83.162","79.54124999999999","61.0175","51.840625","63.14","5","1","1","39.17034090909091","44.062181818181806","Medio","461"
"41","Marco","Medina","Masculino","Secundaria","A","Mañana","Lenguaje Artístico y Corporal","Tercer Trimestre","2","0","77.06387096774193","78.55","51.983225806451614","50.0","0","84.34","79.762","70.482","47.552","65.32","5","1","1","38.903467741935486","51.983225806451614","Medio","132"
"41","Marco","Medina","Masculino","Secundaria","A","Mañana","Exploración del Entorno","Segundo Trimestre","1","0","76.15999999999998","73.55375","50.76227272727271","45.45454545454545","0","84.72","82.121875","62.843125","49.095625","63.39","5","1","1","37.428437499999994","50.76227272727271","Medio","461"
"41","Marco","Medina","Masculino","Secundaria","A","Mañana","Exploración del Entorno","Tercer Trimestre","2","0","72.34258064516132","79.22","49.01290322580645","43.54838709677419","0","97.68","83.042","71.554","31.341999999999995","63.48","5","1","1","37.89064516129033","49.01290322580645","Medio","132"
"41","Marco","Medina","Masculino","Secundaria","A","Mañana","Motricidad Global y Fina","Segundo Trimestre","1","0","75.81136363636365","76.971875","44.60745454545454","48.18181818181818","0","87.792","77.375625","58.62375000000001","63.79625000000001","63.86","5","1","1","38.19580965909091","44.60745454545454","Medio","461"
"41","Marco","Medina","Masculino","Secundaria","A","Mañana","Motricidad Global y Fina","Tercer Trimestre","2","0","81.19903225806453","68.614","49.41387096774195","58.064516129032256","0","75.82","81.52199999999999","64.494","46.24400000000001","63.86","5","1","1","37.453258064516135","49.41387096774195","Medio","132"
"41","Marco","Medina","Masculino","Secundaria","A","Mañana","Valores y Espiritualidad","Segundo Trimestre","1","0","73.02063636363637","81.16875","50.57572727272728","49.09090909090909","0","88.4","81.399375","57.915625000000006","49.033125","64.16","5","1","1","38.54734659090909","50.57572727272728","Medio","461"
"41","Marco","Medina","Masculino","Secundaria","A","Mañana","Valores y Espiritualidad","Tercer Trimestre","2","0","73.27387096774194","79.262","45.332903225806454","38.70967741935484","0","96.29","85.828","53.17999999999999","25.183999999999997","59.62","5","1","1","38.133967741935486","45.332903225806454","Medio","132"
"42","Julieta","Mamani","Femenino","Secundaria","A","Mañana","Desarrollo Personal y Social","Segundo Trimestre","1","0","75.76400000000001","80.19562499999999","50.683363636363644","48.63636363636363","0","76.38399999999999","84.27250000000001","56.91812499999999","64.48625","64.88","4","0","1","38.989906250000004","50.683363636363644","Medio","461"
"42","Julieta","Mamani","Femenino","Secundaria","A","Mañana","Desarrollo Personal y Social","Tercer Trimestre","2","0","74.86225806451615","76.85999999999999","45.934516129032254","45.16129032258065","0","94.62","80.996","62.098","51.176","63.69","4","0","1","37.93056451612904","45.934516129032254","Medio","132"
"42","Julieta","Mamani","Femenino","Secundaria","A","Mañana","Comunicación Oral (en Lengua Castellana)","Segundo Trimestre","1","0","75.43836363636365","83.28437500000001","52.773272727272726","44.54545454545455","0","83.468","85.15624999999997","55.50999999999999","57.069375","64.9","4","0","1","39.680684659090915","52.773272727272726","Medio","461"
"42","Julieta","Mamani","Femenino","Secundaria","A","Mañana","Comunicación Oral (en Lengua Castellana)","Tercer Trimestre","2","0","76.62548387096773","67.768","53.44225806451614","41.935483870967744","0","61.04","90.24000000000001","59.386","50.983999999999995","60.97","4","0","1","36.09837096774193","53.44225806451614","Medio","132"
"42","Julieta","Mamani","Femenino","Secundaria","A","Mañana","Lenguaje Artístico y Corporal","Segundo Trimestre","1","0","76.39663636363632","81.96124999999999","48.840545454545456","47.27272727272727","0","83.382","77.034375","54.540625","46.400625","62.33","4","0","1","39.58947159090908","48.840545454545456","Medio","461"
"42","Julieta","Mamani","Femenino","Secundaria","A","Mañana","Lenguaje Artístico y Corporal","Tercer Trimestre","2","0","72.38483870967742","81.81","48.866129032258065","46.774193548387096","0","69.44","77.27799999999999","62.034000000000006","45.736000000000004","61.06","4","0","1","38.54870967741935","48.866129032258065","Medio","132"
"42","Julieta","Mamani","Femenino","Secundaria","A","Mañana","Exploración del Entorno","Segundo Trimestre","1","0","74.40972727272727","84.98124999999999","46.00981818181816","48.18181818181818","0","84.48600000000002","80.6325","59.3725","49.480624999999996","63.38","4","0","1","39.84774431818181","46.00981818181816","Medio","461"
"42","Julieta","Mamani","Femenino","Secundaria","A","Mañana","Exploración del Entorno","Tercer Trimestre","2","0","73.24483870967742","87.75399999999999","57.90354838709676","64.51612903225806","0","71.16","76.666","50.01","44.233999999999995","64.92","4","0","1","40.249709677419354","57.90354838709676","Medio","132"
"42","Julieta","Mamani","Femenino","Secundaria","A","Mañana","Motricidad Global y Fina","Segundo Trimestre","1","0","72.59881818181816","81.42312499999998","44.82500000000001","58.63636363636363","0","79.15","77.53250000000001","55.465","49.67125","62.81","4","0","1","38.50548579545453","44.82500000000001","Medio","461"
"42","Julieta","Mamani","Femenino","Secundaria","A","Mañana","Motricidad Global y Fina","Tercer Trimestre","2","0","76.26387096774194","75.794","49.912580645161285","33.87096774193548","0","94.68","73.514","61.072","49.85600000000001","61.77","4","0","1","38.01446774193548","49.912580645161285","Medio","132"
"42","Julieta","Mamani","Femenino","Secundaria","A","Mañana","Valores y Espiritualidad","Segundo Trimestre","1","0","75.95936363636366","79.999375","46.46399999999999","50.0","0","78.494","76.671875","57.31374999999999","58.75062500000001","63.07","4","0","1","38.98968465909091","46.46399999999999","Medio","461"
"42","Julieta","Mamani","Femenino","Secundaria","A","Mañana","Valores y Espiritualidad","Tercer Trimestre","2","0","73.1574193548387","80.218","52.59709677419354","48.38709677419355","0","83.64","86.20399999999998","62.524","66.432","66.76","4","0","1","38.343854838709674","52.59709677419354","Medio","132"
